"DeptCode","votenumber","VoteStatType","vote_text_E","vote_text_F","ME","MYA","SEA","SEB","SEC","Adjustments","Total"
"NGC","80",5,"Payments to the National Gallery of Canada for operating and capital expenditures","Paiements au Musée des beaux-arts du Canada à l'égard des dépenses de fonctionnement et des dépenses en capital","35,426,120",0,0,0,0,0,"35,426,120"
"NGC","85",5,"Payment to the National Gallery of Canada for the acquisition of objects for the Collection and other costs attributable to this activity","Paiement au Musée des beaux-arts du Canada à l'égard ;de l'acquisition d'objets pour la collection et des frais connexes découlant de cette activité","8,000,000",0,0,0,0,0,"8,000,000"
"NMST","90",5,"Payments to the National Museum of Science and Technology for operating and capital expenditures","Paiements au Musée national des sciences et de la technologie à l'égard des dépenses de fonctionnement et des dépenses en capital","26,491,340",0,0,0,0,0,"26,491,340"
"NPA","30",1,"Program expenditures","Dépenses du Programme","3,003,000",0,0,0,0,0,"3,003,000"
"NPA","(S)",999,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","120,930",0,0,0,0,0,"120,930"
"NPB","35",1,"Program expenditures","Dépenses du Programme","42,438,753",0,0,0,0,0,"42,438,753"
"NPB","(S)",999,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","6,240,763",0,0,0,0,0,"6,240,763"
"NR","1",1,"Operating expenditures","Dépenses de fonctionnement","787,602,384",0,"12,000,000","31,142,874",0,0,"830,745,258"
"NR","5",2,"Capital expenditures","Dépenses en capital","25,535,435",0,0,"400,001",0,0,"25,935,436"
"NR","10",3,"Grants and contributions","Subventions et contributions","638,924,120",0,1,"-30,096,373",0,0,"608,827,748"
"NR","(S)",999,"Minister's Salary and Motor Car Allowance","Traitement et allocation pour automobile des ministres","79,102",0,0,0,0,0,"79,102"
"NR","(S)",999,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","59,706,197",0,0,"474,680",0,0,"60,180,877"
"NR","(S)",999,"Grant to the Canada Foundation for Sustainable Development Technology","Subvention à la Fondation des technologies du développement durable du Canada",0,0,0,0,0,0,0
"NR","(S)",999,"Contribution to the Canada/Newfoundland Offshore Petroleum Board","Contribution à l'Office Canada – Terre-Neuve des hydrocarbures extracôtiers","7,756,000",0,0,0,0,0,"7,756,000"
"NR","(S)",999,"Contribution to the Canada/Nova Scotia Offshore Petroleum Board","Contribution à l'Office Canada – Nouvelle-Écosse des hydrocarbures extracôtiers","3,550,000",0,0,0,0,0,"3,550,000"
"NR","(S)",999,"Payments to the Nova Scotia Offshore Revenue Account","Paiements au compte des recettes extracôtières de la Nouvelle-Écosse","79,339,000",0,0,0,0,0,"79,339,000"
"NR","(S)",999,"Payments to the Newfoundland Offshore Petroleum Resource Revenue Fund","Paiements au Fonds terre-neuvien des recettes provenant des ressources en hydrocarbures extracôtières","1,142,062,000",0,0,0,0,0,"1,142,062,000"
"NR","(S)",999,"Crown Share Adjustment Payments for Nova Scotia Offshore Petroleum Resources","Paiements rectificatifs à l'égard de parts de la couronne à la Nouvelle-Écosse pour hydrocarbures extracôtiers","22,460,000",0,0,0,0,0,"22,460,000"
"NR","(S)",999,"Geomatics Canada Revolving Fund","Fonds renouvelable de Géomatique Canada",0,0,0,0,0,0,0
"NRC","60",1,"Operating expenditures","Dépenses de fonctionnement","331,886,617",0,0,"43,939,454","-2,501,102",0,"373,324,969"
"NRC","65",2,"Capital expenditures","Dépenses en capital","30,776,000",0,0,"447,001","1,530,001",0,"32,753,002"
"NRC","70",3,"Grants and contributions","Subventions et contributions","275,108,580",0,0,"16,372,943","2,434,875",0,"293,916,398"
"NRC","(S)",999,"Spending of revenues pursuant to paragraph 5(1)(e) of the National Research Council Act (R.S.C., 1985, c. N-15)","Dépense des recettes conformément à l'alinéa 5(1)e) de la Loi sur le Conseil national de recherches (L.R.C. (1985), ch. N-15)","142,000,000",0,0,0,0,0,"142,000,000"
"NRC","(S)",999,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","40,238,233",0,0,"6,867,838",0,0,"47,106,071"
"NRTEE","(S)",999,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés",0,0,0,0,0,0,0
"NSERC","75",1,"Operating expenditures","Dépenses de fonctionnement","42,069,645",0,0,"728,509","-122,482",0,"42,675,672"
"NSERC","80",3,"Grants","Subventions","997,868,740",0,"4,562,184","13,255,296","4,467,951",0,"1,020,154,171"
"NSERC","(S)",999,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","5,120,588",0,0,"55,535",0,0,"5,176,123"
"OAG","20",1,"Program expenditures","Dépenses du Programme","74,100,653",0,0,0,0,0,"74,100,653"
"OAG","(S)",999,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","10,232,880",0,0,0,0,0,"10,232,880"
"OCI","40",1,"Program expenditures","Dépenses du Programme","4,109,837",0,0,0,0,0,"4,109,837"
"OCI","(S)",999,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","566,948",0,0,0,0,0,"566,948"
"OCOL","20",1,"Program expenditures","Dépenses du Programme","21,621,488",0,0,0,0,0,"21,621,488"
"OCOL","(S)",999,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","2,250,180",0,0,0,0,0,"2,250,180"
"OCSEC","30",1,"Program expenditures","Dépenses du Programme","1,978,878",0,0,0,0,0,"1,978,878"
"OCSEC","(S)",999,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","134,008",0,0,0,0,0,"134,008"
"ODPP","35",1,"Office of the Director of Public Prosecutions - Program Expenditures","Bureau du directeur des poursuites pénales – Dépenses du Programme","144,181,252",0,0,"3,777,349",0,0,"147,958,601"
"ODPP","(S)",999,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","18,247,860",0,0,0,0,0,"18,247,860"
"OEC","15",1,"Program expenditures","Dépenses du Programme","6,234,980",0,0,0,0,0,"6,234,980"
"OEC","(S)",999,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","800,421",0,0,0,0,0,"800,421"
"OICC","1",1,"Operating expenditures","Dépenses de fonctionnement","42,160,434",0,0,"-9,927",0,0,"42,150,507"
"OICC","5",3,"Contributions","Contributions","3,877,559,295",0,0,"224,471,968",0,0,"4,102,031,263"
"OICC","(S)",999,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","4,986,059",0,0,0,0,0,"4,986,059"
"OPSIC","50",1,"Program expenditures","Dépenses du Programme","5,154,100",0,0,0,0,0,"5,154,100"
"OPSIC","(S)",999,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","520,799",0,0,0,0,0,"520,799"
"ORL","45",1,"Program expenditures","Dépenses du Programme","3,988,757",0,0,0,0,0,"3,988,757"
"ORL","(S)",999,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","434,784",0,0,0,0,0,"434,784"
"OSEO","20",1,"Program expenditures","Dépenses du Programme","683,894",0,0,"60,000","80,000",0,"823,894"
"OSEO","(S)",999,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","104,400",0,0,"6,000",0,0,"110,400"
"OSFI","35",1,"Program expenditures","Dépenses du Programme","909,369",0,0,0,0,0,"909,369"
"OSFI","(S)",999,"Spending of revenues pursuant to subsection 17(2) of the Office of the Superintendent of Financial Institutions Act","Dépense des revenus conformément au paragraphe 17(2) de la Loi sur le Bureau du surintendant des institutions financières",0,0,0,0,0,0,0
"PACS","(S)",999,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés",0,0,0,0,0,0,0
"PCA","20",1,"Program expenditures","Dépenses du Programme","436,942,756","146,656,760",0,"26,031,275","6,319,122",0,"615,949,913"
"PCA","25",9,"Payments to the New Parks and Historic Sites Account","Paiements au Compte des nouveaux parcs et lieux historiques","500,000",0,0,0,0,0,"500,000"
"PCA","(S)",999,"Expenditures equivalent to revenues resulting from the conduct of operations pursuant to section 20 of the Parks Canada Act","Dépenses qui équivalent aux recettes résultant de la poursuite des opérations en vertu de l'article 20 de la Loi sur l'Agence Parcs Canada","111,000,000",0,0,0,0,0,"111,000,000"
"PCA","(S)",999,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","48,592,513",0,0,"394,209","150,000",0,"49,136,722"
"PCC","65",1,"Program expenditures","Dépenses du Programme","4,850,334",0,0,"4,289,937",0,0,"9,140,271"
"PCC","(S)",999,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","575,348",0,0,"430,341",0,0,"1,005,689"
"PCO","1",1,"Program expenditures","Dépenses du Programme","109,008,095",0,0,"1,097,755","2,062,421",0,"112,168,271"
"PCO","(S)",999,"Minister's Salary and Motor Car Allowance","Traitement et allocation pour automobile des ministres","404,349",0,0,0,0,0,"404,349"
"PCO","(S)",999,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","13,997,460",0,0,"87,211","310,580",0,"14,395,251"
"PHAC","45",1,"Operating expenditures","Dépenses de fonctionnement","329,555,178",0,0,"18,219,028","-25,000","2,934,115","350,683,321"
"PHAC","50",2,"Capital expenditures","Dépenses en capital","7,217,054",0,0,"2,731,962",0,0,"9,949,016"
"PHAC","55",3,"Grants and contributions","Subventions et contributions","210,343,452",0,0,"-601,311","-1,693,831",0,"208,048,310"
"PHAC","(S)",999,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","32,120,776",0,0,"651,632",0,0,"32,772,408"
"PHAC","(S)",999,"Spending of Revenues pursuant to section 4.2 of the Department of Health Act","Dépense des recettes conformément au paragraphe 4.2 de la Loi sur le ministère de la Santé",0,0,0,"14,027,197",0,0,"14,027,197"
"PMPRB","40",1,"Dépenses du Programme","Program expenditures","9,918,440",0,0,0,0,0,"9,918,440"
"PMPRB","(S)",999,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","1,025,633",0,0,0,0,0,"1,025,633"
"PPP","40",5,"Payments to PPP Canada Inc. for operations and program delivery","Paiements à PPP Canada Inc. pour le fonctionnement et l'exécution des programmes","12,300,000",0,0,0,0,0,"12,300,000"
"PPP","45",5,"Payments to PPP Canada Inc. for P3 Canada Fund investments","Paiements à PPP Canada Inc. pour les investissements du Fonds PPP Canada","252,900,000",0,0,0,0,0,"252,900,000"
"PSC","95",1,"Program expenditures","Dépenses du Programme","76,778,690",0,0,"504,001",0,0,"77,282,691"
"PSC","(S)",999,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","13,170,904",0,0,0,0,0,"13,170,904"
"PSEP","1",1,"Operating expenditures","Dépenses de fonctionnement","124,342,301",0,0,0,"5,033,071",0,"129,375,372"
"PSEP","5",3,"Grants and contributions","Subventions et contributions","300,628,590",0,"230,000,000","688,902,130","-842,915",0,"1,218,687,805"
"PSEP","(S)",999,"Minister's Salary and Motor Car Allowance","Traitement et allocation pour automobile des ministres","79,102",0,0,0,0,0,"79,102"
"PSEP","(S)",999,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","15,860,930",0,0,0,"55,021",0,"15,915,951"
"PSSRB","100",1,"Program expenditures","Dépenses du Programme","12,470,076",0,0,0,0,0,"12,470,076"
"PSSRB","(S)",999,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","1,304,347",0,0,0,0,0,"1,304,347"
"PSST","105",1,"Program expenditures","Dépenses du Programme","4,832,445",0,0,0,0,0,"4,832,445"
"PSST","(S)",999,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","611,000",0,0,0,0,0,"611,000"
"RCMP","45",1,"Operating expenditures","Dépenses de fonctionnement","1,867,089,615",0,"-710,000","21,628,063","-23,105,041",0,"1,864,902,637"
"RCMP","50",2,"Capital expenditures","Dépenses en capital","267,612,685",0,0,"1,647,517","-671,808",0,"268,588,394"
"RCMP","55",3,"Grants and contributions, provided that the amount listed for any grant may be increased or decreased subject to the approval of the Treasury Board","Subventions inscrites au Budget des dépenses et contributions, le montant inscrit à chacune des subventions pouvant être modifié sous réserve de l'approbation du Conseil du Trésor","144,973,657",0,0,"8,098,728",0,0,"153,072,385"
"RCMP","(S)",999,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","92,880,107",0,0,0,0,0,"92,880,107"
"RCMP","(S)",999,"Pensions and other employee benefits – Members of the Force","Pensions et autres prestations des employés – Membres de la GRC","371,520,429",0,0,0,0,0,"371,520,429"
"RCMP","(S)",999,"Pensions under the Royal Canadian Mounted Police Pension Continuation Act (R.S.C., 1970, c. R-10)","Pensions aux termes de la Loi sur la continuation des pensions de la Gendarmerie royale du Canada (L.R.C. (1970), ch. R-10)","14,000,000",0,0,0,0,0,"14,000,000"
"RPSDP","110",1,"Program expenditures","Dépenses du Programme","1,646,091",0,0,0,0,0,"1,646,091"
"RPSDP","(S)",999,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","188,284",0,0,0,0,0,"188,284"
"RSCT","35",1,"Program expenditures","Dépenses du Programme","1,004,735",0,"1,200,001","450,314",0,0,"2,655,050"
"RSCT","(S)",999,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés",824,0,0,"202,932",0,0,"203,756"
"SC","105",1,"Program expenditures","Dépenses du Programme","338,453,316",0,0,"36,574,832",0,0,"375,028,148"
"SC","(S)",999,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","62,167,097",0,0,"5,048,433",0,0,"67,215,530"
"SCA","100",5,"Payments to the Standards Council of Canada","Paiements versés au Conseil canadien des normes","9,729,000",0,0,0,0,0,"9,729,000"
"SCC","50",1,"Program expenditures","Dépenses du Programme","21,902,736",0,0,"118,613",0,0,"22,021,349"
"SCC","(S)",999,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","2,382,068",0,0,0,0,0,"2,382,068"
"SCC","(S)",999,"Judges' salaries, allowances and annuities, annuities to spouses and children of judges and lump sum payments to spouses of judges who die while in office (R.S.C., 1985, c. J -1)","Traitements, indemnités et pensions des juges, pensions aux conjoints et aux enfants des juges et montants forfaitaires versés aux conjoints des juges qui décèdent pendant leur mandat (L.R.C., 1985, ch. J-1)","6,371,407",0,0,0,0,0,"6,371,407"
"SEN","1",1,"Program expenditures","Dépenses du Programme","58,169,816",0,0,0,0,0,"58,169,816"
"SEN","(S)",999,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","7,657,013",0,0,0,0,0,"7,657,013"
"SEN","(S)",999,"Officers and Members of the Senate – Salaries, allowances and other payments to the Speaker of the Senate, Members and other officers of the Senate under the Parliament of Canada Act; contributions to the Members of Parliament Retiring Allowances Account and Members of Parliament Retirement Compens","Dignitaires du Sénat et sénateurs – Traitements, allocations et autres paiements versés au président du Sénat, aux sénateurs et autres dignitaires du Sénat en vertu de la Loi sur le Parlement du Canada; contributions au compte d'allocations de retraite des parlementaires et au compte de convention de retraite des parlementaires (R.S.C. (1985) ch. M-5)","26,690,200",0,0,0,0,0,"26,690,200"
"SHARE","15",1,"Operating expenditures","Dépenses de fonctionnement","1,119,458,822",0,0,"6,525,099","153,843,249",0,"1,279,827,170"
"SHARE","20",2,"Capital expenditures","Dépenses en capital","178,694,263",0,0,"6,257,031","36,775,760",0,"221,727,054"
"SHARE","(S)",999,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","99,952,971",0,0,"100,452",0,0,"100,053,423"
"SIRC","25",1,"Program expenditures","Dépenses du Programme","2,446,007",0,0,0,0,0,"2,446,007"
"SIRC","(S)",999,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","320,297",0,0,0,0,0,"320,297"
"SSHRC","90",1,"Operating expenditures","Dépenses de fonctionnement","22,122,214",0,0,"471,803","-64,192",0,"22,529,825"
"SSHRC","95",3,"Grants","Subventions","658,017,636",0,"3,317,770","6,455,281","3,065,235",0,"670,855,922"
"SSHRC","(S)",999,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","2,610,109",0,0,"19,833",0,0,"2,629,942"
"SWC","25",1,"Operating expenditures","Dépenses de fonctionnement","9,339,148",0,0,"1,600,000","208,351",0,"11,147,499"
"SWC","30",3,"Grants and contributions","Subventions et contributions","19,033,333",0,0,0,0,0,"19,033,333"
"SWC","(S)",999,"Minister's Salary and Motor Car Allowance","Traitement et allocation pour automobile des ministres",0,0,0,0,0,0,0
"SWC","(S)",999,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","1,244,686",0,0,0,0,0,"1,244,686"
"TBC","1",1,"Program expenditures","Dépenses du Programme","214,344,779",0,0,"2,420,878","1,424,230",0,"218,189,887"
"TBC","5",6,"Government Contingencies","Éventualités du gouvernement","750,000,000",0,0,0,0,0,"750,000,000"
"TBC","10",6,"Government-Wide Initiatives","Initiatives pangouvernementales","3,193,000",0,0,0,0,0,"3,193,000"
"TBC","15",6,"Compensation adjustments","Rajustements à la rémunération",0,0,0,"94,092,664","73,303,264",0,"167,395,928"
"TBC","20",6,"Public Service Insurance","Assurances de la fonction publique","2,267,261,397",0,0,"918,264",0,0,"2,268,179,661"
"TBC","25",6,"Operating Budget Carry Forward","Report du budget de fonctionnement","1,200,000,000",0,0,"448,912,689",0,0,"1,648,912,689"
"TBC","30",6,"Paylist Requirements","Besoins en matière de rémunération","600,000,000",0,0,"955,000,000",0,0,"1,555,000,000"
"TBC","33",6,"Capital Budget Carry Forward","Report du budget des dépenses en capital","600,000,000",0,0,"-173,912,689",0,0,"426,087,311"
"TBC","(S)",999,"Minister's Salary and Motor Car Allowance","Traitement et allocation pour automobile des ministres","79,102",0,0,0,0,0,"79,102"
"TBC","(S)",999,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","28,001,490",0,0,"307,647","151,999",0,"28,461,136"
"TBC","(S)",999,"Payments under Earlier Superannuation Acts","Paiements en vertu des Lois de pension de retraite antérieures",0,0,0,"443,000,000",0,0,"443,000,000"
"TBC","(S)",999,"Payments under the Public Service Pension Adjustment Act (R.S.C., 1970, c. P-33)","Versements en vertu de la Loi sur la mise au point des pensions du service public (L.R.C. (1970), ch. P-33)","20,000",0,0,0,0,0,"20,000"
"TC","1",1,"Operating expenditures","Dépenses de fonctionnement","514,256,466",0,0,"16,221,955",0,0,"530,478,421"
"TC","5",2,"Capital expenditures","Dépenses en capital","222,077,647",0,0,"-4,779,060","141,901",0,"217,440,488"
"TC","10",3,"Grants and contributions","Subventions et contributions","543,950,649",0,0,"11,640,201",0,0,"555,590,850"
"TC","(S)",999,"Minister's Salary and Motor Car Allowance","Traitement et allocation pour automobile des ministres","81,102",0,0,0,0,0,"81,102"
"TC","(S)",999,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","72,569,973",0,0,"645,075",0,0,"73,215,048"
"TC","(S)",999,"Payments to the Canadian National Railway Company in respect of the termination of the collection of tolls on the Victoria Bridge, Montreal and for rehabilitation work on the roadway portion of the Bridge (Vote 107, Appropriation Act No. 5, 1963, S.C., 1963,c.42)","Versements à la Compagnie des chemins de fer nationaux du Canada à l'égard de l'abolition des péages sur le pont Victoria à Montréal, et pour la réfection de la voie de circulation du pont (crédit 107, Loi des subsides no 5 de 1963, L.C. (1963), ch. 42)","3,300,000",0,0,0,0,0,"3,300,000"
"TC","(S)",999,"Northumberland Strait Crossing Subsidy Payment under the Northumberland Strait Crossing Act (S.C., 1993, c. 43)","Paiement de subvention pour l'ouvrage de franchissement du détroit de Northumberland selon la Loi sur l'ouvrage de franchissement du détroit de Northumberland (L.C. (1993), ch. 43)","61,582,525",0,0,0,0,0,"61,582,525"
"TC","(S)",999,"Payments in respect of St. Lawrence Seaway agreements under the Canada Marine Act (S.C., 1998, c. 10)","Paiements versés conformément aux ententes de la Voie maritime du Saint-Laurent conclues dans le cadre de la Loi maritime du Canada (L.C. (1998), ch. 10)","94,200,000",0,0,"1,500,000",0,0,"95,700,000"
"TOUR","40",5,"Payments to the Canadian Tourism Commission","Paiements à la Commission canadienne du tourisme","57,832,802",0,0,0,0,0,"57,832,802"
"TRC","30",1,"Program expenditures","Dépenses du Programme","9,594,766",0,0,"62,001",0,0,"9,656,767"
"TRC","(S)",999,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","92,179",0,0,0,0,0,"92,179"
"VAC","1",1,"Operating expenditures","Dépenses de fonctionnement","871,509,739",0,0,"8,766,404","-496,190",0,"879,779,953"
"VAC","5",3,"Grants and contributions","Subventions et contributions","2,726,718,500",0,0,"11,423,000","600,001",0,"2,738,741,501"
"VAC","(S)",999,"Minister's Salary and Motor Car Allowance","Traitement et allocation pour automobile des ministres","79,102",0,0,0,0,0,"79,102"
"VAC","(S)",999,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","39,394,993",0,0,0,0,0,"39,394,993"
"VAC","(S)",999,"Veterans Insurance Actuarial Liability Adjustment","Rajustement des engagements actuariels de l'assurance des anciens combattants","175,000",0,0,0,0,0,"175,000"
"VAC","(S)",999,"Returned Soldiers Insurance Actuarial Liability Adjustment","Rajustement des engagements actuariels de l'assurance des soldats de retour au pays","10,000",0,0,0,0,0,"10,000"
"VAC","(S)",999,"Re-Establishment Credits under Section 8, and Repayments under Section 15 of the War Service Grants Act of Compensating Adjustments made in Accordance with the Terms of the Veterans' Land Act","Crédits de réadaptation, en vertu de l'art. 8, et remboursements, en vertu de l'art. 15 de la Loi sur les indemnités de service de guerre, de redressements de compensation effectués en conformité avec la Loi sur les terres destinées aux anciens comabttants","12,000",0,0,0,0,0,"12,000"
"VIA","60",5,"Payments to VIA Rail Canada Inc.","Paiements à VIA Rail Canada Inc.","187,783,000",0,"99,000,000","152,600,000",0,0,"439,383,000"
"VRAB","10",1,"Program expenditures","Dépenses du Programme","9,995,067",0,0,0,0,0,"9,995,067"
"VRAB","(S)",999,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","1,561,662",0,0,0,0,0,"1,561,662"
"WDO","1",1,"Operating expenditures","Dépenses de fonctionnement","40,398,398",0,0,"-49,217",0,0,"40,349,181"
"WDO","5",3,"Grants and contributions","Subventions et contributions","133,411,000",0,0,"13,722,550",0,0,"147,133,550"
"WDO","(S)",999,"Minister's Salary and Motor Car Allowance","Traitement et allocation pour automobile des ministres","2,000",0,0,0,0,0,"2,000"
"WDO","(S)",999,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","4,889,451",0,0,0,0,0,"4,889,451"
"WDO","(S)",999,"Transfer Payments in Connection with the Budget Implementation Act","Paiements de transfert reliés en application de la Loi d'exécution du budget",0,0,0,0,0,0,0
"ZGOC",,,"Total Voted Budgetary","Total budgétaire voté","87,058,771,051","825,667,360","1,103,446,635","5,414,820,583","358,296,190",0,"94,761,001,819"
"ZGOC",,,"Total Statutory Budgetary","Total budgétaire législatif","145,519,602,281",0,"8,153,662","5,455,830","-373,743,587",0,"145,159,468,186"
"ZGOC",,,"Total Budgetary","Total budgétaire","232,578,373,332","825,667,360","1,111,600,297","5,420,276,413","-15,447,397",0,"239,920,470,005"
